SPECIES;Year;Sub_Div;RECT;Area;Age0;Age1;Age2;Age3;Age4;Age5;Age6;Age7;Age8+
SPR;2010.00;26;39G9;1026.00;267.58;1233.16;870.48;266.71;698.37;29.80;8.45;62.27;3.05
SPR;2010.00;26;39H0;881.60;698.17;494.51;774.50;208.73;286.82;6.74;6.05;10.06;0.00
SPR;2010.00;26;40G8;1013.00;0.32;1.43;4.62;1.18;0.99;0.21;0.09;0.29;0.00
SPR;2010.00;26;40G9;1013.00;31.38;125.97;320.84;70.93;171.37;20.09;10.56;15.32;5.23
SPR;2010.00;26;40H0;1012.10;932.01;92.89;67.05;124.41;74.67;27.72;17.09;6.00;3.39
SPR;2010.00;26;41G8;1000.00;5.96;4.57;12.84;5.41;2.04;0.00;1.45;0.00;0.00
SPR;2010.00;26;41G9;1000.00;902.18;100.24;1469.26;380.92;84.97;130.79;0.00;67.78;14.32
SPR;2010.00;26;41H0;953.30;96.23;138.25;245.70;62.71;41.06;32.88;16.04;4.65;2.41
SPR;2010.00;27;42G6;266.00;0.18;0.00;0.73;0.37;0.18;0.37;0.18;0.18;0.00
SPR;2010.00;27;42G7;986.90;3.57;33.41;657.89;52.29;70.10;24.12;21.85;2.08;2.08
SPR;2010.00;27;43G7;913.80;2.30;2.14;31.17;4.79;7.32;0.58;0.00;1.71;1.08
SPR;2010.00;27;44G7;960.50;11.18;5.79;480.62;12.76;27.64;0.00;1.60;8.39;9.17
SPR;2010.00;27;44G8;456.60;0.00;1.09;4.01;1.60;1.33;0.17;0.51;0.31;0.34
SPR;2010.00;27;45G7;908.70;336.11;39.40;1969.03;62.80;12.34;0.00;9.25;38.41;0.00
SPR;2010.00;27;45G8;947.20;22.99;1.25;678.19;266.00;137.91;0.00;5.10;21.60;73.34
SPR;2010.00;27;46G8;884.80;571.05;409.22;2120.81;144.40;33.03;55.69;199.21;18.78;56.00
SPR;2010.00;28_2;42G8;945.40;6.37;6.95;185.22;101.75;15.64;0.00;52.80;15.07;0.00
SPR;2010.00;28_2;42G9;986.90;551.15;97.11;1023.52;315.67;134.23;155.90;40.49;65.59;51.18
SPR;2010.00;28_2;42H0;968.50;173.55;178.56;888.55;339.91;285.97;173.78;67.65;130.82;64.70
SPR;2010.00;28_2;43G8;296.20;0.00;0.00;26.80;0.00;0.00;0.00;0.00;0.00;1.17
SPR;2010.00;28_2;43G9;973.70;0.00;0.44;49.47;9.54;4.07;0.61;9.19;2.53;5.73
SPR;2010.00;28_2;43H0;973.70;111.20;360.22;1813.60;320.89;166.32;274.11;2.03;78.10;63.09
SPR;2010.00;28_2;43H1;412.70;476.40;555.52;2442.86;471.54;237.14;180.09;0.00;88.07;59.54
SPR;2010.00;28_2;44G9;876.60;22.85;24.90;179.54;11.29;8.50;4.71;0.00;18.45;2.12
SPR;2010.00;28_2;44H0;960.50;260.77;138.54;2634.36;822.48;198.89;69.18;49.18;45.67;51.88
SPR;2010.00;28_2;44H1;824.60;966.87;598.58;3089.70;867.74;427.09;76.57;14.15;117.28;28.04
SPR;2010.00;28_2;45G9;924.50;20.65;0.00;1355.57;133.23;151.69;0.00;130.43;35.64;1.28
SPR;2010.00;28_2;45H0;947.20;1020.22;311.89;1256.44;319.04;142.37;68.48;123.19;123.43;68.35
SPR;2010.00;28_2;45H1;827.10;950.55;332.82;1257.49;311.45;137.71;66.87;123.13;127.60;64.65
SPR;2010.00;29;46G9;933.80;174.07;235.36;1439.89;133.42;10.68;0.00;82.97;38.51;8.34
SPR;2010.00;29;46H0;933.80;1429.47;179.90;1289.43;557.90;178.43;0.00;6.02;22.09;77.49
SPR;2010.00;29;46H1;921.50;2139.09;281.19;1490.08;195.28;104.76;21.27;25.58;47.26;12.51
SPR;2010.00;29;46H2;258.00;1666.60;215.88;1131.93;144.93;75.67;15.42;18.36;33.46;6.20
SPR;2010.00;29;47G9;876.20;134.65;499.85;1241.91;324.72;284.31;10.61;38.53;14.82;10.61
SPR;2010.00;29;47H0;920.30;1643.06;731.25;6340.35;420.09;132.71;19.43;326.25;548.91;0.00
SPR;2010.00;29;47H1;920.30;60.37;119.31;1228.13;322.67;262.57;59.19;72.29;114.42;80.02
SPR;2010.00;29;47H2;793.90;352.75;290.22;2426.88;437.77;268.84;53.52;68.06;118.59;58.85
SPR;2010.00;29;48G9;772.80;498.30;507.86;1567.31;283.93;169.96;16.99;102.38;143.17;44.74
SPR;2010.00;29;48H0;730.30;349.73;47.68;404.49;109.22;88.52;19.33;23.92;38.27;24.64
SPR;2010.00;29;48H1;544.00;128.83;91.80;927.97;227.22;174.60;38.75;47.39;77.16;51.16
SPR;2010.00;29;48H2;597.00;1396.28;104.74;1007.60;232.19;169.60;39.08;46.64;78.80;56.66
SPR;2010.00;29;49G9;564.20;0.00;2.84;19.25;2.10;9.62;3.58;6.17;43.80;27.39
SPR;2010.00;30;50G7;403.10;0.00;0.00;0.00;0.88;0.00;0.00;0.00;0.00;0.88
SPR;2010.00;30;50G8;833.40;2.91;13.69;60.12;13.76;19.84;13.76;37.38;130.53;81.97
SPR;2010.00;30;50G9;879.50;7.59;6.26;23.07;0.00;4.32;0.00;6.71;21.96;11.91
SPR;2010.00;30;50H0;795.10;0.98;32.88;89.92;125.74;74.92;16.75;38.77;107.71;69.57
SPR;2010.00;30;51G7;614.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2010.00;30;51G8;863.70;22.10;35.69;243.91;295.24;152.54;0.00;0.00;635.80;1094.87
SPR;2010.00;30;51G9;865.80;0.00;12.83;91.34;56.98;24.97;24.97;82.79;105.86;121.78
SPR;2010.00;30;51H0;865.70;0.00;0.51;11.90;19.52;12.87;10.07;13.47;15.57;24.40
SPR;2010.00;30;52G7;482.60;0.00;0.00;1.69;0.00;0.00;0.00;0.00;1.69;3.39
SPR;2010.00;30;52G8;852.00;0.00;1.68;48.34;17.98;27.60;0.00;18.79;24.40;40.22
SPR;2010.00;30;52G9;852.00;0.00;0.00;0.81;0.00;0.57;0.00;0.48;1.76;7.09
SPR;2010.00;30;52H0;852.00;0.00;1.76;28.83;12.76;6.46;6.40;2.15;34.03;46.43
SPR;2010.00;30;53G7;354.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2010.00;30;53G8;838.10;0.00;0.00;0.56;0.00;0.00;0.56;0.00;0.00;1.12
SPR;2010.00;30;53G9;838.10;0.00;0.50;0.50;0.00;0.00;0.00;1.00;1.50;3.50
SPR;2010.00;30;53H0;838.10;0.00;0.00;2.49;0.73;0.94;1.20;2.64;2.46;6.83
SPR;2010.00;30;54G8;642.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2010.00;30;54G9;824.20;0.00;3.90;7.86;2.29;2.29;1.36;3.59;18.87;27.29
SPR;2010.00;30;54H0;727.90;0.00;29.78;69.62;16.29;20.16;37.94;45.75;144.08;156.10
SPR;2010.00;30;55G9;625.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2010.00;30;55H0;688.60;0.00;10.96;35.95;18.41;48.66;18.85;8.77;136.78;212.63
SPR;2010.00;32;47H3;536.20;792.62;152.29;2445.02;362.98;195.45;22.89;75.72;82.66;28.55
SPR;2010.00;32;48H3;615.70;4015.15;256.14;2205.15;257.81;132.72;16.41;57.71;69.22;19.69
SPR;2010.00;32;48H4;835.10;1160.81;214.12;2711.47;336.22;151.52;20.33;69.89;77.76;19.07
SPR;2010.00;32;48H5;767.20;362.89;453.43;4988.64;620.85;291.32;41.36;129.51;139.71;51.40
SPR;2010.00;32;48H6;776.10;557.47;694.78;6078.97;714.67;376.54;39.03;163.41;178.90;53.80
SPR;2010.00;32;49H5;306.90;175.83;76.71;1216.66;179.96;116.15;10.64;42.25;45.03;20.57
SPR;2010.00;32;49H6;586.50;253.95;110.41;1750.81;258.94;167.11;15.32;60.78;64.79;29.59
SPR;2011.00;21;41G0;108.10;0.00;6.66;10.79;1.42;0.00;0.00;0.00;0.00;0.00
SPR;2011.00;21;41G1;946.80;0.00;26.61;116.43;43.85;12.65;4.27;0.85;0.29;0.00
SPR;2011.00;21;41G2;432.30;0.00;4.51;17.59;7.76;2.92;0.61;0.23;0.14;0.00
SPR;2011.00;21;42G1;884.20;0.00;4.88;61.37;51.01;30.06;4.84;5.36;2.37;0.00
SPR;2011.00;21;42G2;606.80;0.00;6.03;20.02;11.27;5.62;1.22;0.88;0.42;0.00
SPR;2011.00;22;37G0;209.90;0.00;1.13;0.18;0.18;0.10;0.00;0.02;0.06;0.00
SPR;2011.00;22;37G1;723.30;0.98;226.82;6.87;0.71;0.62;0.00;0.00;0.15;0.00
SPR;2011.00;22;38G0;735.30;0.00;112.33;5.17;0.40;0.22;0.00;0.03;0.07;0.00
SPR;2011.00;22;38G1;173.20;0.15;54.36;3.12;0.17;0.03;0.00;0.00;0.00;0.00
SPR;2011.00;22;39F9;159.30;23.83;7.27;0.15;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2011.00;22;39G0;201.70;0.00;19.80;0.93;0.07;0.01;0.00;0.00;0.00;0.00
SPR;2011.00;22;39G1;250.00;3.57;17.67;1.98;0.82;0.30;0.00;0.09;0.00;0.00
SPR;2011.00;22;40F9;51.30;0.23;4.79;0.29;0.04;0.02;0.00;0.00;0.00;0.00
SPR;2011.00;22;40G0;538.10;3.23;66.40;4.09;0.51;0.23;0.00;0.00;0.00;0.00
SPR;2011.00;22;40G1;174.50;0.00;0.20;0.12;0.03;0.00;0.00;0.00;0.00;0.00
SPR;2011.00;22;41G0;173.10;0.05;10.95;1.39;0.39;0.10;0.00;0.03;0.00;0.00
SPR;2011.00;23;39G2;130.90;0.89;14.98;9.07;5.91;1.46;1.32;0.30;0.00;0.02
SPR;2011.00;23;40G2;164.00;12.26;67.00;24.16;32.77;22.39;5.98;2.10;0.00;0.00
SPR;2011.00;23;41G2;72.30;0.16;4.54;1.08;0.69;0.23;0.05;0.05;0.00;0.00
SPR;2011.00;24;37G2;192.40;7.62;20.12;11.81;7.15;1.42;1.35;0.20;0.00;0.01
SPR;2011.00;24;37G3;167.70;229.23;126.11;30.34;2.03;7.45;0.35;0.04;0.00;0.00
SPR;2011.00;24;37G4;875.10;7.36;12.58;6.73;3.61;1.04;0.71;0.17;0.00;0.01
SPR;2011.00;24;38G2;832.90;46.33;210.96;89.81;17.08;5.54;3.37;0.35;0.00;0.03
SPR;2011.00;24;38G3;865.70;596.81;1262.75;562.69;172.39;71.90;32.82;8.98;0.00;0.79
SPR;2011.00;24;38G4;1034.80;134.37;229.74;122.97;66.04;19.06;13.02;3.09;0.00;0.18
SPR;2011.00;24;39G2;406.10;8.75;147.58;89.36;58.25;14.36;13.04;2.91;0.00;0.21
SPR;2011.00;24;39G3;765.00;54.71;944.30;634.11;440.80;101.43;87.88;13.99;0.00;1.57
SPR;2011.00;24;39G4;524.80;3.75;73.28;60.12;64.11;29.20;20.47;6.43;0.00;0.00
SPR;2011.00;25;37G5;642.20;348.70;143.88;62.82;43.77;6.29;2.56;0.00;0.00;0.00
SPR;2011.00;25;38G5;1035.70;167.13;277.27;179.29;179.41;34.01;10.47;0.00;0.00;0.00
SPR;2011.00;25;38G6;940.20;602.68;370.48;158.66;124.85;22.20;7.22;0.00;0.00;0.00
SPR;2011.00;25;38G7;471.70;0.80;4.86;1.47;1.09;0.18;0.06;0.00;0.00;0.00
SPR;2011.00;25;39G4;287.30;21.34;216.71;18.49;152.69;18.49;29.87;0.00;0.00;0.00
SPR;2011.00;25;39G5;979.00;35.67;90.84;101.23;296.66;5.47;57.70;25.27;10.12;28.97
SPR;2011.00;25;39G6;1026.00;29.71;156.75;59.82;47.84;7.35;1.95;0.00;0.00;0.00
SPR;2011.00;25;39G7;1026.00;7.83;82.25;35.06;32.20;6.29;1.87;0.00;0.00;0.00
SPR;2011.00;25;40G4;677.20;16.06;83.23;31.00;180.03;13.90;9.95;0.00;17.20;8.53
SPR;2011.00;25;40G5;1012.90;276.90;110.45;40.54;396.40;116.45;118.96;51.55;0.00;26.64
SPR;2011.00;25;40G6;1013.00;5.91;73.74;81.14;126.67;66.44;115.94;34.94;17.62;39.29
SPR;2011.00;25;40G7;1013.00;0.69;78.25;16.33;106.52;32.67;34.87;31.71;10.57;0.00
SPR;2011.00;25;41G6;764.40;7.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.49
SPR;2011.00;25;41G7;1000.00;151.80;186.95;7.78;1222.10;59.69;63.71;0.00;3.31;0.00
SPR;2011.00;26;37G8;86.00;795.16;2.07;0.74;0.15;0.00;0.00;0.00;0.00;0.00
SPR;2011.00;26;37G9;151.60;478.79;72.60;13.66;9.79;0.88;1.23;0.88;0.00;0.00
SPR;2011.00;26;38G8;624.60;50.26;179.52;49.60;28.72;2.74;1.45;2.19;0.00;0.00
SPR;2011.00;26;38G9;918.20;495.77;382.66;126.00;142.76;5.28;30.21;1.98;0.00;0.00
SPR;2011.00;26;39G8;1026.00;2.53;63.94;34.48;26.61;3.34;1.96;2.47;0.00;0.00
SPR;2011.00;26;39G9;1026.00;81.32;1005.16;345.52;1014.27;29.66;407.94;6.65;0.00;45.80
SPR;2011.00;26;39H0;881.60;1545.00;349.44;53.56;81.38;0.25;8.23;0.00;0.00;4.34
SPR;2011.00;26;40G8;1013.00;0.00;3.11;1.81;1.39;0.19;0.15;0.12;0.00;0.00
SPR;2011.00;26;40G9;1013.00;477.95;1052.32;96.54;1294.49;27.25;360.17;11.63;11.63;47.73
SPR;2011.00;26;40H0;1012.10;2601.52;202.15;81.73;54.01;31.59;7.30;2.91;0.00;0.00
SPR;2011.00;26;41G8;1000.00;61.11;52.54;187.80;1569.26;216.14;412.96;4.18;0.00;0.00
SPR;2011.00;26;41G9;1000.00;165.35;182.31;156.18;465.14;91.17;95.42;22.93;22.15;39.98
SPR;2011.00;26;41H0;953.30;602.23;668.56;429.87;965.10;320.35;189.84;36.76;16.72;84.05
SPR;2011.00;27;42G6;266.00;161.63;10.86;2.17;21.47;3.38;3.14;1.21;0.00;1.21
SPR;2011.00;27;42G7;986.90;5.57;4.53;3.62;40.87;6.14;6.54;4.44;0.00;5.60
SPR;2011.00;27;43G7;913.80;43.82;14.81;8.62;102.97;2.09;26.33;7.14;4.19;28.87
SPR;2011.00;27;44G7;960.50;187.01;1.43;3.72;8.02;0.00;1.86;0.00;0.00;0.00
SPR;2011.00;27;44G8;456.60;0.00;0.00;0.00;0.94;0.47;0.00;0.00;0.94;0.94
SPR;2011.00;27;45G7;908.70;1125.87;14.95;5.72;67.98;7.45;18.80;9.27;7.08;46.72
SPR;2011.00;27;45G8;947.20;1265.92;11.75;4.56;62.21;7.72;3.30;2.72;8.08;27.47
SPR;2011.00;27;46G8;884.80;2113.26;193.35;209.49;1913.80;136.48;158.12;0.00;196.34;11.67
SPR;2011.00;28_2;42G8;945.40;452.41;47.47;39.06;463.75;52.21;102.64;64.73;50.57;22.38
SPR;2011.00;28_2;42G9;986.90;88.32;92.05;192.18;1058.58;73.92;214.71;91.03;60.90;70.85
SPR;2011.00;28_2;42H0;968.50;446.70;517.42;251.98;1430.18;204.01;129.38;117.39;139.32;191.30
SPR;2011.00;28_2;43G8;296.20;2.47;0.00;0.82;1.65;1.65;0.82;0.00;0.00;0.82
SPR;2011.00;28_2;43G9;973.70;219.17;73.96;21.79;2760.13;47.16;478.36;0.00;194.52;24.16
SPR;2011.00;28_2;43H0;973.70;315.94;519.15;360.48;1110.24;141.05;171.95;87.57;88.36;144.14
SPR;2011.00;28_2;43H1;412.70;203.00;422.23;159.72;392.45;112.02;152.44;33.25;32.92;66.86
SPR;2011.00;28_2;44G9;876.60;2602.85;139.49;179.39;1438.80;150.03;97.79;0.00;8.80;87.44
SPR;2011.00;28_2;44H0;960.50;2192.36;478.08;265.98;1399.68;170.91;216.80;156.63;92.39;90.41
SPR;2011.00;28_2;44H1;824.60;1938.66;592.31;301.04;1110.96;70.24;117.71;113.52;2.79;47.60
SPR;2011.00;28_2;45G9;924.50;838.69;763.55;189.32;836.17;91.36;0.00;6.01;6.01;0.00
SPR;2011.00;28_2;45H0;947.20;831.58;361.78;620.55;2383.56;913.98;279.05;212.58;198.97;71.36
SPR;2011.00;28_2;45H1;827.10;63.46;110.89;144.92;649.74;263.93;85.24;62.41;56.99;29.08
SPR;2011.00;29;46G9;933.80;3903.73;494.51;0.00;1437.46;156.38;106.43;65.89;0.00;206.87
SPR;2011.00;29;46H0;933.80;1576.66;304.46;103.30;807.35;551.82;125.04;81.55;35.34;152.23
SPR;2011.00;29;46H1;921.50;467.97;1069.75;1385.31;4037.73;1953.76;693.32;504.18;93.57;257.28
SPR;2011.00;29;46H2;258.00;102.54;82.87;85.04;166.94;55.94;18.19;13.75;2.26;5.67
SPR;2011.00;29;47G9;876.20;2193.97;255.41;377.88;831.61;94.88;144.78;0.00;33.61;212.23
SPR;2011.00;29;47H0;920.30;1575.13;1632.95;215.68;1493.48;438.61;183.53;0.00;34.91;242.37
SPR;2011.00;29;47H1;920.30;134.94;956.16;798.19;2258.21;706.96;190.63;161.30;162.01;71.93
SPR;2011.00;29;47H2;793.90;44.78;328.00;433.23;1321.05;585.79;175.00;127.04;18.47;56.61
SPR;2011.00;29;48G9;772.80;2388.43;9.37;18.74;73.08;0.00;63.70;18.74;13.11;28.09
SPR;2011.00;29;48H0;730.30;4304.98;360.38;249.79;698.06;307.37;94.34;79.18;11.40;40.22
SPR;2011.00;29;48H1;544.00;9.57;175.06;202.30;736.56;412.93;174.49;123.08;30.55;78.71
SPR;2011.00;29;48H2;597.00;1108.42;381.50;476.83;1332.13;553.47;165.76;120.04;17.98;55.37
SPR;2011.00;29;49G9;564.20;0.00;0.00;0.00;0.31;0.31;0.00;0.00;0.00;0.61
SPR;2011.00;30;50G7;403.10;9.33;1.96;0.84;4.06;2.49;4.75;0.51;0.00;24.75
SPR;2011.00;30;50G8;833.40;42.88;6.51;2.47;13.86;13.53;3.75;3.27;0.00;26.64
SPR;2011.00;30;50G9;879.50;0.55;0.11;0.11;0.86;0.44;1.01;0.00;0.44;4.86
SPR;2011.00;30;50H0;795.10;0.00;0.00;0.00;4.66;0.80;4.52;2.26;0.00;10.17
SPR;2011.00;30;51G7;614.50;0.00;0.84;0.35;1.26;0.70;3.72;0.00;0.00;19.46
SPR;2011.00;30;51G8;863.70;2.35;1.57;1.27;6.16;0.29;8.83;0.00;0.00;51.47
SPR;2011.00;30;51G9;865.80;0.00;0.41;0.52;7.37;1.99;3.71;1.40;1.40;35.87
SPR;2011.00;30;51H0;865.70;0.00;1.72;3.10;10.64;5.52;0.70;0.00;2.48;58.15
SPR;2011.00;30;52G7;482.60;0.00;0.00;0.22;0.53;0.31;1.75;1.40;0.00;11.56
SPR;2011.00;30;52G8;852.00;0.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00;2.66
SPR;2011.00;30;52G9;852.00;0.00;1.99;0.99;2.88;0.00;3.38;0.00;2.88;42.47
SPR;2011.00;30;52H0;852.00;0.00;5.00;6.55;6.58;5.59;0.00;3.29;3.10;70.69
SPR;2011.00;30;53G7;354.50;0.00;3.87;2.69;7.92;6.13;0.00;3.14;0.00;31.56
SPR;2011.00;30;53G8;838.10;0.00;4.39;0.00;7.91;0.56;6.08;5.85;0.35;42.72
SPR;2011.00;30;53G9;838.10;0.00;0.00;0.00;0.00;0.57;0.00;0.56;1.61;8.68
SPR;2011.00;30;53H0;838.10;0.71;7.53;8.90;41.76;5.74;14.36;9.08;0.00;73.42
SPR;2011.00;30;54G8;642.20;0.00;29.41;9.94;31.06;46.39;86.57;13.25;12.43;125.09
SPR;2011.00;30;54G9;824.20;0.00;0.62;0.00;3.78;0.00;0.94;0.00;0.94;19.55
SPR;2011.00;30;54H0;727.90;0.00;0.00;0.00;1.82;2.55;1.82;0.00;8.38;38.18
SPR;2011.00;30;55G9;625.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2011.00;30;55H0;688.60;0.00;119.06;51.05;342.65;125.15;142.16;0.00;0.00;1139.72
SPR;2011.00;32;47H3;536.20;116.50;351.94;209.90;622.41;176.08;38.28;11.60;1.31;7.88
SPR;2011.00;32;48H3;615.70;443.64;1453.80;640.34;1828.42;485.65;105.01;33.10;3.15;18.90
SPR;2011.00;32;48H4;835.10;128.96;1767.66;1183.84;3853.09;1096.77;225.04;60.92;4.56;36.25
SPR;2011.00;32;48H5;767.20;413.08;1441.25;980.26;3058.77;903.18;279.87;63.44;8.84;114.47
SPR;2011.00;32;48H6;776.10;645.80;1216.01;831.05;2452.66;771.41;182.36;57.75;5.19;31.17
SPR;2011.00;32;49H5;306.90;253.14;752.00;516.17;1221.72;337.12;61.57;18.69;1.16;6.93
SPR;2011.00;32;49H6;586.50;325.92;968.21;664.58;1572.99;434.04;79.27;24.07;1.49;8.92
SPR;2012.00;21;41G0;108.10;0.00;0.08;0.60;0.47;0.03;0.01;0.00;0.00;0.00
SPR;2012.00;21;41G1;946.80;0.00;1.30;9.30;7.32;0.46;0.12;0.00;0.00;0.00
SPR;2012.00;21;41G2;432.30;18.75;7.82;11.88;12.52;1.37;0.46;0.03;0.00;0.00
SPR;2012.00;21;42G1;884.20;0.00;0.67;2.99;4.89;1.26;0.73;0.19;0.00;0.00
SPR;2012.00;21;42G2;606.80;3.09;0.04;0.07;0.03;0.00;0.00;0.00;0.00;0.00
SPR;2012.00;21;43G1;699.00;0.69;20.80;0.31;0.26;0.01;0.05;0.01;0.00;0.00
SPR;2012.00;21;43G2;107.00;0.00;0.03;0.01;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2012.00;22;37G0;209.90;0.00;1.14;16.80;0.89;0.25;0.00;0.00;0.00;0.00
SPR;2012.00;22;37G1;723.30;0.98;11.39;80.38;3.31;0.31;0.00;0.00;0.00;0.00
SPR;2012.00;22;38G0;735.30;0.00;4.94;86.44;3.94;1.18;0.00;0.00;0.00;0.53
SPR;2012.00;22;38G1;173.20;0.00;0.01;0.04;0.00;0.00;0.00;0.00;0.00;0.00
SPR;2012.00;22;39F9;159.30;0.85;2.58;9.36;0.40;0.01;0.00;0.00;0.00;0.00
SPR;2012.00;22;39G0;201.70;0.95;1.00;12.78;0.88;0.04;0.00;0.00;0.00;0.00
SPR;2012.00;22;39G1;250.00;49.15;0.37;1.42;0.06;0.00;0.00;0.00;0.00;0.00
SPR;2012.00;22;40F9;51.30;0.27;0.26;2.71;0.14;0.02;0.00;0.00;0.00;0.00
SPR;2012.00;22;40G0;538.10;2.59;2.48;25.87;1.31;0.18;0.00;0.00;0.00;0.00
SPR;2012.00;22;40G1;174.50;0.50;0.48;5.01;0.25;0.04;0.00;0.00;0.00;0.00
SPR;2012.00;22;41G0;173.10;0.00;0.25;4.24;0.14;0.00;0.00;0.00;0.00;0.00
SPR;2012.00;23;39G2;130.90;0.69;8.24;13.04;2.62;1.61;0.67;0.00;0.00;0.00
SPR;2012.00;23;40G2;164.00;96.33;44.82;186.98;84.69;44.72;22.40;8.24;2.86;1.13
SPR;2012.00;23;41G2;72.30;2.04;1.09;1.38;0.48;0.19;0.13;0.02;0.02;0.01
SPR;2012.00;24;37G2;192.40;0.00;3.71;8.65;2.05;1.44;0.52;0.02;0.00;0.00
SPR;2012.00;24;37G3;167.70;508.36;147.99;17.52;3.94;0.39;2.91;0.00;0.00;0.00
SPR;2012.00;24;37G4;875.10;765.53;531.11;168.27;36.55;6.11;18.71;0.00;0.00;0.00
SPR;2012.00;24;38G2;832.90;6.13;86.31;69.15;13.52;6.71;4.19;0.01;0.00;0.00
SPR;2012.00;24;38G3;865.70;172.95;539.16;297.59;65.80;31.36;27.99;0.00;0.00;0.00
SPR;2012.00;24;38G4;1034.80;101.12;279.82;186.00;39.07;18.44;11.69;0.65;0.00;0.00
SPR;2012.00;24;39G2;406.10;0.63;7.53;11.91;2.39;1.47;0.61;0.00;0.00;0.00
SPR;2012.00;24;39G3;765.00;14.05;138.11;237.36;64.17;48.36;17.47;0.74;0.00;0.00
SPR;2012.00;24;39G4;524.80;0.98;89.52;143.23;50.83;42.45;12.36;0.96;0.00;0.00
SPR;2012.00;25;37G5;642.20;6.11;87.91;51.00;19.06;28.92;1.36;4.06;0.00;1.21
SPR;2012.00;25;38G5;1035.70;0.00;4.10;2.99;1.29;2.20;0.21;0.24;0.00;0.08
SPR;2012.00;25;38G6;940.20;9.10;73.51;38.34;12.80;18.32;0.56;2.86;0.00;0.68
SPR;2012.00;25;38G7;471.70;0.10;3.22;1.62;0.62;0.99;0.08;0.11;0.00;0.04
SPR;2012.00;25;39G4;287.30;0.00;27.00;39.86;31.29;87.86;5.14;6.64;0.00;1.50
SPR;2012.00;25;39G5;979.00;1.66;47.60;286.20;121.51;152.59;38.34;5.20;14.86;0.00
SPR;2012.00;25;39G6;1026.00;0.00;215.24;130.48;52.45;87.34;6.75;9.88;0.00;3.97
SPR;2012.00;25;39G7;1026.00;3.98;153.21;67.42;25.67;40.67;4.16;4.28;0.20;1.52
SPR;2012.00;25;40G4;677.20;14.59;48.41;0.60;87.33;110.31;5.93;8.49;0.00;45.14
SPR;2012.00;25;40G5;1012.90;11.27;209.05;398.43;239.10;665.80;16.07;159.21;18.99;0.00
SPR;2012.00;25;40G6;1013.00;0.00;24.97;232.48;80.52;205.65;28.14;43.75;0.00;17.89
SPR;2012.00;25;40G7;1013.00;2.15;121.47;216.68;188.00;401.08;138.89;18.12;3.80;0.00
SPR;2012.00;25;41G6;764.40;178.42;8.10;2.52;0.00;4.28;0.00;6.43;0.00;1.81
SPR;2012.00;25;41G7;1000.00;47.93;325.17;264.00;0.00;800.16;206.51;95.06;20.40;0.00
SPR;2012.00;26;37G8;86.00;0.00;12.43;7.76;2.95;2.67;0.35;0.26;0.00;0.00
SPR;2012.00;26;37G9;151.60;1437.50;840.28;196.50;91.44;20.76;1.74;2.76;0.00;0.00
SPR;2012.00;26;38G8;624.60;2.85;282.93;165.58;60.08;50.23;4.99;6.50;0.00;0.00
SPR;2012.00;26;38G9;918.20;299.03;377.80;271.63;142.77;146.67;21.44;13.07;0.00;0.00
SPR;2012.00;26;39G8;1026.00;0.00;17.03;21.09;12.74;14.86;2.19;1.24;0.00;0.00
SPR;2012.00;26;39G9;1026.00;0.00;152.41;181.34;116.88;132.99;20.14;10.37;0.00;0.00
SPR;2012.00;26;40G8;1013.00;0.00;0.95;1.44;0.68;0.91;0.11;0.06;0.00;0.00
SPR;2012.00;26;40G9;1013.00;55.51;56.03;136.53;86.83;320.72;45.29;13.35;14.51;0.00
SPR;2012.00;26;40H0;1012.10;2618.43;300.76;65.29;58.70;110.62;26.99;6.50;0.00;6.50
SPR;2012.00;26;41G8;1000.00;83.72;44.66;27.26;36.76;145.48;53.54;8.78;14.00;18.56
SPR;2012.00;26;41G9;1000.00;220.83;311.52;323.11;303.95;662.01;131.33;42.52;34.03;19.03
SPR;2012.00;26;41H0;953.30;2955.49;438.69;261.91;241.54;547.09;93.12;95.30;26.92;52.38
SPR;2012.00;27;42G6;266.00;92.33;9.37;3.75;5.33;19.26;0.00;7.00;2.60;1.69
SPR;2012.00;27;42G7;986.90;209.87;22.68;10.13;24.11;80.48;0.00;6.43;11.69;0.00
SPR;2012.00;27;43G7;913.80;988.07;36.20;11.47;21.14;24.11;5.75;0.00;0.00;9.14
SPR;2012.00;27;44G7;960.50;665.32;16.54;2.65;3.38;16.56;0.43;1.60;0.00;2.65
SPR;2012.00;27;44G8;456.60;2090.20;23.86;36.27;22.91;76.35;4.77;24.82;4.77;11.45
SPR;2012.00;27;45G7;908.70;439.60;7.86;7.43;11.41;46.11;7.27;0.00;0.00;6.78
SPR;2012.00;27;45G8;947.20;563.71;41.92;36.84;7.96;56.02;13.65;0.00;6.12;4.26
