"ANNUS";"Sub_Div";"RECT";"Area";"0";"1";"2";"3";"4";"5";"6";"7";"8"
2018,00;"24";"37G2";192,40;36,63;2,00;0,64;0,97;1,79;0,30;0,12;0,02;0,02
2018,00;"24";"37G3";167,70;3,30;0,94;2,28;3,06;3,20;2,16;0,95;0,36;0,89
2018,00;"24";"37G4";875,10;7,41;2,49;1,18;2,37;3,96;1,87;0,57;0,28;0,36
2018,00;"24";"38G2";832,90;177,60;5,74;0,51;2,05;6,23;1,23;0,60;0,11;0,11
2018,00;"24";"38G3";865,70;27,44;4,67;3,41;5,77;9,12;4,50;1,63;0,64;1,32
2018,00;"24";"38G4";1034,80;92,61;31,09;14,71;29,63;49,56;23,43;7,16;3,51;4,53
2018,00;"24";"39G2";406,10;234,24;6,64;1,13;2,66;6,76;1,58;0,76;0,17;0,17
2018,00;"24";"39G3";765,00;169,98;55,86;14,87;36,25;73,55;26,79;8,03;3,21;3,29
2018,00;"24";"39G4";524,80;9,09;25,49;11,82;28,75;46,53;30,02;10,15;4,29;5,05
2018,00;"25";"37G5";642,20;8,78;38,15;12,61;36,05;95,35;30,26;26,95;12,13;9,85
2018,00;"25";"38G5";1035,70;5,12;40,44;15,76;54,71;124,94;45,14;45,46;27,16;21,32
2018,00;"25";"38G6";940,20;23,22;11,46;4,69;9,43;26,65;8,17;7,99;4,89;4,01
2018,00;"25";"38G7";471,70;0,69;0,39;0,17;0,14;0,56;0,14;0,13;0,02;0,02
2018,00;"25";"39G4";287,30;11,20;24,19;51,96;19,48;135,07;51,52;23,07;10,97;2,91
2018,00;"25";"39G5";979,00;20,43;33,71;34,58;41,90;149,31;10,99;6,02;4,23;1,88
2018,00;"25";"39G6";1026,00;12,71;125,11;46,32;48,53;159,05;31,75;23,36;7,83;6,81
2018,00;"25";"39G7";1026,00;4,20;98,10;33,18;83,51;220,73;64,15;56,96;24,69;21,73
2018,00;"25";"40G4";677,20;37,87;88,93;155,12;124,34;469,88;94,92;93,65;4,11;0,00
2018,00;"25";"40G5";1012,90;37,17;58,77;63,24;30,54;152,92;10,65;12,49;3,82;3,26
2018,00;"25";"40G6";1013,00;6,66;99,83;159,30;118,79;821,79;96,34;89,86;7,32;0,00
2018,00;"25";"40G7";1013,00;0,00;10,06;28,95;116,40;355,79;136,07;23,14;0,00;3,29
2018,00;"25";"41G6";764,40;1,67;22,77;65,31;151,90;1115,51;224,72;36,34;35,43;3,40
2018,00;"25";"41G7";1000,00;16,79;28,75;92,59;129,23;412,39;112,44;11,08;2,95;7,16
2018,00;"26";"37G8";86,00;4,17;5,71;0,91;0,97;1,48;0,73;0,40;0,11;0,19
2018,00;"26";"37G9";151,60;4,31;1,43;0,23;0,38;0,37;0,19;0,06;0,00;0,00
2018,00;"26";"38G8";624,60;168,22;118,98;54,25;49,63;149,29;75,41;54,26;35,92;65,10
2018,00;"26";"38G9";918,20;77,06;373,53;195,43;197,35;532,00;274,67;177,87;84,54;178,20
2018,00;"26";"39G8";1026,00;64,54;48,00;30,42;31,97;90,38;49,09;28,72;12,31;22,87
2018,00;"26";"39G9";1026,00;1,91;35,25;25,19;26,57;71,89;39,33;22,41;9,17;17,23
2018,00;"26";"40G8";1013,00;0,21;73,23;66,87;71,45;188,58;99,04;51,56;19,37;33,80
2018,00;"26";"40G9";1013,00;0,00;9,77;9,66;22,91;54,62;29,82;20,45;4,49;3,61
2018,00;"26";"40H0";1012,10;4,98;554,67;333,65;751,87;995,20;639,36;584,18;200,61;200,43
2018,00;"26";"41G8";1000,00;0,00;7,38;57,07;249,66;747,15;283,13;132,84;53,48;3,71
2018,00;"26";"41G9";1000,00;0,00;253,10;270,00;331,00;1065,60;288,50;422,00;52,00;25,00
2018,00;"26";"41H0";953,30;2,03;45,20;12,21;22,39;27,10;24,30;15,30;12,21;11,20
2018,00;"27";"42G6";266,00;7,06;2,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"27";"42G7";986,90;0,70;10,05;14,02;29,77;107,26;29,91;4,47;0,82;0,00
2018,00;"27";"43G7";913,80;32,72;169,04;431,62;519,23;1327,42;173,59;13,59;20,25;0,00
2018,00;"27";"44G7";960,50;36,97;32,14;191,11;145,00;267,15;51,91;4,05;2,02;0,00
2018,00;"27";"44G8";456,60;2,62;34,36;220,86;65,06;351,91;10,53;0,00;2,29;0,00
2018,00;"27";"45G7";908,70;57,61;24,82;72,03;68,26;63,72;26,68;0,00;2,82;0,00
2018,00;"27";"45G8";947,20;63,52;25,67;50,46;40,69;120,14;8,94;1,07;1,07;0,00
2018,00;"27";"46G8";884,80;6,58;21,77;32,80;40,05;212,61;52,92;7,70;2,88;0,00
2018,00;"28_2";"42G8";945,40;2,73;23,84;111,87;91,64;340,64;8,07;9,52;4,32;1,33
2018,00;"28_2";"42G9";986,90;0,00;24,55;35,89;49,11;143,56;17,00;32,11;7,55;9,44
2018,00;"28_2";"42H0";968,50;0,00;6,31;50,48;123,06;296,61;85,19;201,95;85,19;75,73
2018,00;"28_2";"43G8";296,20;5,12;32,00;18,26;13,95;39,60;3,89;1,02;0,00;0,00
2018,00;"28_2";"43G9";973,70;197,90;53,08;843,39;566,41;3360,02;532,21;644,46;311,30;0,00
2018,00;"28_2";"43H0";973,70;0,00;52,58;118,31;230,06;591,59;157,75;295,79;190,62;170,90
2018,00;"28_2";"43H1";412,70;0,00;0,00;1,70;5,95;13,60;2,97;8,92;4,67;5,10
2018,00;"28_2";"44G9";876,60;2,86;1,63;42,03;40,07;198,08;151,33;16,41;8,47;17,47
2018,00;"28_2";"44H0";960,50;0,00;3,61;5,42;3,61;10,84;1,44;3,61;0,72;0,72
2018,00;"28_2";"44H1";824,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"28_2";"45G9";924,50;223,84;365,13;662,41;283,60;1498,54;282,59;0,00;27,34;0,00
2018,00;"28_2";"45H0";947,20;10,59;109,68;471,82;316,35;1550,20;65,69;317,54;97,83;65,96
2018,00;"28_2";"45H1";827,10;50,82;163,05;232,09;107,99;469,03;16,09;80,79;19,90;12,29
2018,00;"29";"46G9";933,80;24,69;113,85;167,20;25,80;336,92;94,77;2,84;0,00;2,84
2018,00;"29";"46H0";933,80;16,45;8,05;4,79;0,00;3,59;0,00;0,00;0,00;0,00
2018,00;"29";"46H1";921,50;19,38;50,70;59,41;58,93;167,61;20,10;26,50;21,58;15,13
2018,00;"29";"46H2";258,00;3,47;9,09;10,65;10,57;30,07;3,60;4,75;3,87;2,71
2018,00;"29";"47G9";876,20;156,28;47,90;69,51;12,47;42,81;0,92;0,00;0,00;0,00
2018,00;"29";"47H0";920,30;35,51;55,85;83,68;52,83;200,26;30,06;15,33;10,87;6,52
2018,00;"29";"47H1";920,30;4,27;35,70;52,16;59,60;159,33;19,71;22,82;16,97;9,06
2018,00;"29";"47H2";793,90;38,50;437,98;548,38;472,13;1139,88;147,96;151,20;96,51;28,13
2018,00;"29";"48G9";772,80;171,96;224,78;130,20;57,12;86,75;17,78;22,83;11,25;24,11
2018,00;"29";"48H0";730,30;21,73;19,24;28,04;23,40;63,79;7,32;8,34;6,20;3,31
2018,00;"29";"48H1";544,00;5,26;43,90;64,14;73,29;195,94;24,24;28,06;20,87;11,14
2018,00;"29";"48H2";597,00;118,07;1342,98;1681,50;1447,69;3495,21;453,71;463,64;295,95;86,26
2018,00;"29";"49G9";564,20;98,58;186,92;234,44;113,00;158,33;38,68;40,57;20,39;41,78
2018,00;"30";"50G7";403,10;477,64;251,01;124,55;46,75;47,40;12,99;10,11;5,48;25,00
2018,00;"30";"50G8";833,40;2634,80;27,78;14,81;6,01;4,11;0,79;0,97;0,27;0,32
2018,00;"30";"50G9";879,50;4,31;58,87;97,28;42,53;47,89;14,56;12,24;6,73;22,35
2018,00;"30";"50H0";795,10;98,51;113,36;92,54;33,33;33,99;8,98;7,57;4,19;12,75
2018,00;"30";"51G7";614,50;31,77;78,00;253,95;144,66;172,74;53,84;48,97;35,19;150,61
2018,00;"30";"51G8";863,70;73,64;54,14;388,55;272,50;360,73;112,73;90,61;42,03;103,22
2018,00;"30";"51G9";865,80;4,39;26,70;60,47;34,94;49,85;15,43;12,59;6,26;18,78
2018,00;"30";"51H0";865,70;96,09;91,40;100,19;45,29;61,57;19,98;16,42;10,64;42,13
2018,00;"30";"52G7";482,60;3,98;6,92;101,82;91,99;145,98;47,94;37,39;19,00;54,23
2018,00;"30";"52G8";852,00;36,55;57,53;443,10;313,39;399,50;118,56;89,39;41,94;147,22
2018,00;"30";"52G9";852,00;56,92;72,18;164,34;111,63;163,15;53,37;43,11;24,93;86,00
2018,00;"30";"52H0";852,00;195,61;476,57;257,00;92,88;95,13;25,84;21,07;9,73;23,80
2018,00;"30";"53G8";838,10;1,57;13,97;126,16;95,66;149,67;49,83;40,95;28,18;120,82
2018,00;"30";"53G9";838,10;458,28;298,95;265,64;137,15;175,02;53,28;42,71;20,19;53,46
2018,00;"30";"53H0";838,10;121,52;273,49;219,39;112,35;145,28;46,86;40,75;23,25;91,70
2018,00;"30";"54G8";642,20;0,51;26,50;163,79;115,57;159,87;50,52;38,95;18,78;57,03
2018,00;"30";"54G9";824,20;3,29;93,46;272,67;153,83;190,03;56,23;43,67;20,69;56,94
2018,00;"30";"54H0";727,90;727,06;488,74;144,17;48,75;70,95;24,27;19,60;14,37;64,46
2018,00;"30";"55G9";625,60;61,72;60,23;190,87;104,22;117,66;34,57;29,90;16,41;59,58
2018,00;"30";"55H0";688,60;294,35;200,61;161,83;71,97;72,53;19,55;18,46;10,73;36,64
2018,00;"32";"47H3";536,20;4,28;70,42;210,87;289,27;277,17;140,84;84,06;15,16;0,00
2018,00;"32";"48H3";615,70;16,03;263,67;789,56;1083,11;1037,83;527,38;314,74;56,77;0,00
2018,00;"32";"48H4";835,10;118,93;648,74;1661,15;1383,60;1115,08;458,06;253,75;39,57;0,00
2018,00;"32";"48H5";767,20;26,95;258,92;668,66;712,24;604,28;208,47;114,36;26,21;0,00
2018,00;"32";"48H6";776,10;31,78;248,94;268,71;292,83;228,73;89,34;42,94;5,13;0,00
2018,00;"32";"48H7";851,40;77,92;967,89;182,78;101,81;78,62;29,26;19,78;4,20;0,00
2019,00;"21";"41G0";108,10;11,16;1,71;0,23;0,21;0,12;0,11;0,01;0,00;0,00
2019,00;"21";"41G1";946,80;21,38;56,89;14,73;6,94;2,47;5,24;1,60;0,00;0,00
2019,00;"21";"41G2";432,30;8,31;5,34;0,89;0,51;0,13;0,40;0,12;0,00;0,00
2019,00;"21";"42G1";884,20;38,05;2,11;0,08;0,30;0,11;0,06;0,00;0,00;0,00
2019,00;"21";"42G2";606,80;2,35;10,64;0,65;0,92;0,34;0,90;0,32;0,00;0,00
2019,00;"22";"37G0";209,90;21,77;7,22;0,00;0,37;0,24;0,56;0,00;0,00;0,00
2019,00;"22";"37G1";723,30;190,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019,00;"22";"38G0";735,30;137,41;10,67;1,72;1,24;2,85;0,77;0,57;0,00;0,00
2019,00;"22";"38G1";173,20;62,17;2,64;0,37;0,65;0,41;0,00;0,37;0,00;0,00
2019,00;"22";"39F9";159,30;8,66;3,33;0,98;2,14;0,52;0,10;0,00;0,00;0,00
2019,00;"22";"39G0";201,70;5,29;2,04;0,60;1,31;0,32;0,06;0,00;0,00;0,00
2019,00;"22";"39G1";250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019,00;"22";"40F9";51,30;14,41;0,95;0,00;0,03;0,01;0,08;0,00;0,00;0,00
2019,00;"22";"40G0";538,10;381,77;25,15;0,00;0,79;0,31;2,25;0,00;0,00;0,00
2019,00;"22";"40G1";174,50;6,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019,00;"22";"41G0";173,10;0,00;0,30;0,00;0,02;0,00;0,02;0,00;0,00;0,00
2019,00;"23";"39G2";130,90;30,69;2,37;3,53;2,51;2,67;5,85;0,90;0,60;0,09
2019,00;"23";"40G2";164,00;11,19;2,44;0,41;0,13;0,16;0,09;0,00;0,00;0,06
2019,00;"23";"41G2";72,30;19,06;7,39;1,44;0,47;0,56;0,46;0,00;0,00;0,00
2019,00;"24";"37G2";192,40;9,67;0,81;0,48;0,97;0,48;1,61;0,48;0,00;0,00
2019,00;"24";"37G3";167,70;5,73;1,29;4,44;3,56;3,09;5,71;1,80;0,82;0,45
2019,00;"24";"37G4";875,10;69,58;20,20;28,74;25,15;24,37;42,64;7,19;4,82;1,24
2019,00;"24";"38G2";832,90;376,21;26,93;22,87;21,00;23,24;41,23;3,12;4,40;0,04
2019,00;"24";"38G3";865,70;190,53;13,85;25,57;17,61;21,70;41,12;5,56;5,06;1,34
2019,00;"24";"38G4";1034,80;126,81;36,82;52,39;45,83;44,42;77,71;13,10;8,78;2,25
2019,00;"24";"39G2";406,10;57,00;4,41;6,56;4,66;4,96;10,86;1,68;1,11;0,16
2019,00;"24";"39G3";765,00;70,08;11,52;25,70;17,91;19,06;39,06;5,59;4,01;0,83
2019,00;"24";"39G4";524,80;15,31;12,40;46,16;41,49;46,19;70,53;27,01;10,94;5,54
2019,00;"25";"37G5";642,20;30,09;4,78;21,14;19,66;16,32;42,78;8,78;7,04;2,17
2019,00;"25";"38G5";1035,70;41,66;4,16;21,40;21,24;20,36;47,21;12,60;11,24;11,06
2019,00;"25";"38G6";940,20;23,12;1,03;2,71;2,07;1,97;5,48;1,33;1,01;0,47
2019,00;"25";"38G7";471,70;71,29;0,56;1,29;1,62;0,97;2,82;0,78;0,36;0,10
2019,00;"25";"39G4";287,30;2,54;10,94;31,94;23,43;20,55;14,81;1,87;0,00;1,10
2019,00;"25";"39G5";979,00;5,78;5,60;8,27;2,55;3,31;10,71;1,46;1,13;0,00
2019,00;"25";"39G6";1026,00;31,68;18,36;58,37;54,97;44,17;112,22;22,01;17,79;5,88
2019,00;"25";"39G7";1026,00;95,63;4,97;27,33;24,22;23,28;67,18;16,99;11,03;3,16
2019,00;"25";"40G4";677,20;21,77;103,15;151,17;115,68;56,55;220,26;91,82;19,94;0,00
2019,00;"25";"40G5";1012,90;29,65;28,43;16,14;19,12;25,81;75,22;7,17;0,51;2,02
2019,00;"25";"40G6";1013,00;9,26;83,92;122,14;309,62;173,34;973,20;63,40;44,15;2,46
2019,00;"25";"40G7";1013,00;1,47;2,60;92,71;40,35;162,29;151,85;5,21;9,39;0,00
2019,00;"25";"41G6";764,40;11,72;111,89;114,86;170,81;270,36;285,42;9,60;1,06;3,20
2019,00;"25";"41G7";1000,00;5,18;1,44;29,63;55,69;44,76;170,66;8,49;3,10;0,85
2019,00;"26";"37G8";86,00;837,44;3,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019,00;"26";"37G9";151,60;2040,93;46,77;9,49;8,67;4,69;11,60;3,21;1,09;1,59
2019,00;"26";"38G8";624,60;204,50;30,44;35,07;24,74;33,14;75,62;36,03;24,55;25,57
2019,00;"26";"38G9";918,20;116,80;53,51;363,71;230,68;399,64;391,14;319,15;164,15;87,67
2019,00;"26";"39G8";1026,00;45,11;18,00;52,38;33,87;52,39;126,83;62,61;37,82;44,99
2019,00;"26";"39G9";1026,00;0,66;1,70;17,43;13,22;15,59;40,21;21,41;18,36;14,71
2019,00;"26";"39H0";881,60;44,86;1,15;57,88;63,54;85,66;95,49;40,17;29,23;36,79
2019,00;"26";"40G8";1013,00;47,89;6,57;28,76;18,28;25,40;65,93;27,58;17,86;17,73
2019,00;"26";"40G9";1013,00;0,79;1,18;5,83;9,67;24,39;35,69;23,98;15,93;4,43
2019,00;"26";"40H0";1012,10;0,00;10,29;69,19;97,26;207,54;128,87;43,60;41,06;0,00
2019,00;"26";"41G8";1000,00;7,86;3,05;42,43;20,18;49,24;186,38;10,40;16,57;0,00
2019,00;"26";"41G9";1000,00;0,00;1,48;16,18;22,52;19,93;75,97;3,17;8,96;8,21
2019,00;"26";"41H0";953,30;0,85;0,67;3,38;5,99;4,64;6,04;0,67;0,38;0,00
2019,00;"27";"42G6";266,00;13,65;4,55;19,56;16,04;16,61;51,88;1,70;0,00;0,56
2019,00;"27";"42G7";986,90;17,66;20,90;76,16;30,17;139,22;274,19;0,00;6,49;0,00
2019,00;"27";"43G7";913,80;635,61;1,39;3,53;5,95;2,23;5,86;1,95;0,00;0,00
2019,00;"27";"44G7";960,50;423,06;22,82;24,66;5,94;8,95;19,02;1,38;0,00;0,00
2019,00;"27";"44G8";456,60;55,71;0,00;0,00;0,00;6,55;0,00;0,00;0,00;0,00
2019,00;"27";"45G7";908,70;392,72;10,67;21,09;3,37;2,24;11,88;6,42;0,00;0,00
2019,00;"27";"45G8";947,20;48,36;1,33;0,90;0,00;1,64;2,83;0,00;0,00;0,00
2019,00;"27";"46G8";884,80;22,73;9,50;24,03;14,33;25,90;23,33;12,62;0,00;0,00
2019,00;"28_2";"42G8";945,40;20,04;0,00;189,85;161,85;180,57;223,71;7,65;0,00;4,07
2019,00;"28_2";"42G9";986,90;0,00;1,74;27,89;38,42;45,22;177,05;17,68;17,04;30,17
2019,00;"28_2";"42H0";968,50;28,07;2,97;9,10;15,58;11,33;14,72;1,70;1,04;0,00
2019,00;"28_2";"43G8";296,20;5,04;22,19;35,81;55,99;66,59;211,38;19,17;5,04;0,00
2019,00;"28_2";"43G9";973,70;1,20;0,60;20,89;9,78;12,80;22,58;2,77;0,00;0,00
2019,00;"28_2";"43H0";973,70;6,10;10,66;140,62;159,54;164,21;641,87;75,52;76,65;46,74
2019,00;"28_2";"43H1";412,70;3,62;1,85;22,15;17,32;8,88;45,34;6,91;4,98;5,42
2019,00;"28_2";"44G9";876,60;25,80;3,86;11,15;34,35;17,34;42,46;0,00;0,77;0,00
2019,00;"28_2";"44H0";960,50;0,83;0,22;1,19;2,38;3,47;11,92;2,02;2,38;1,87
2019,00;"28_2";"44H1";824,60;1,86;2,80;15,92;7,75;11,77;6,16;0,93;4,39;1,16
2019,00;"28_2";"45G9";924,50;71,24;31,97;43,75;71,37;69,50;82,27;14,15;0,00;0,00
2019,00;"28_2";"45H0";947,20;1,50;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019,00;"28_2";"45H1";827,10;106,79;123,16;383,03;671,78;437,58;1154,30;80,24;210,29;183,54
2019,00;"29";"46G9";933,80;30,93;2,63;20,12;20,49;13,61;61,40;5,27;0,00;2,71
2019,00;"29";"46H0";933,80;102,71;16,46;19,10;52,13;47,90;102,34;38,04;2,13;0,00
2019,00;"29";"46H1";921,50;1222,62;183,76;76,73;104,83;74,81;242,94;13,87;54,22;23,53
2019,00;"29";"46H2";258,00;52,91;14,29;6,41;4,64;0,80;4,10;0,36;0,58;0,29
2019,00;"29";"47G9";876,20;201,47;1,14;15,90;9,96;4,44;6,73;2,93;0,00;1,48
2019,00;"29";"47H0";920,30;425,90;106,88;333,47;254,89;97,86;192,21;23,03;17,24;21,13
2019,00;"29";"47H1";920,30;128,95;76,59;129,66;163,84;124,90;392,07;50,55;106,50;59,88
2019,00;"29";"47H2";793,90;500,28;442,02;687,38;576,71;194,89;835,51;33,36;99,13;42,43
2019,00;"29";"48G9";772,80;2246,96;801,89;385,14;233,95;86,11;154,43;14,22;11,75;15,24
2019,00;"29";"48H0";730,30;3847,04;417,65;247,74;153,09;58,17;102,34;10,01;7,80;10,55
2019,00;"29";"48H1";544,00;6578,06;34,99;94,09;61,42;25,59;42,64;4,89;3,26;4,95
2019,00;"29";"48H2";597,00;1305,92;27,52;48,80;23,97;8,76;13,26;1,51;0,22;0,22
2019,00;"29";"49G9";564,20;6,66;84,61;107,51;89,97;38,27;76,71;10,90;9,21;11,74
2019,00;"30";"50G7";403,10;253,19;274,48;38,31;11,70;2,31;1,27;0,50;0,07;0,12
2019,00;"30";"50G8";833,40;1160,05;1301,76;186,12;58,17;11,76;6,82;2,63;0,45;0,82
2019,00;"30";"50G9";879,50;127,10;172,22;95,81;60,11;22,92;20,11;6,94;2,62;4,61
2019,00;"30";"50H0";795,10;12,23;449,50;232,81;132,78;44,50;43,87;14,33;6,23;23,73
2019,00;"30";"51G7";614,50;7,56;153,73;218,26;202,60;99,53;132,09;44,34;27,00;71,50
2019,00;"30";"51G8";863,70;1,40;87,55;96,42;82,17;37,88;46,11;15,06;7,92;20,14
2019,00;"30";"51G9";865,80;11,33;23,68;95,88;104,10;50,88;56,78;18,14;8,15;17,68
2019,00;"30";"51H0";865,70;42,64;86,20;100,06;75,81;30,86;32,10;10,45;5,09;11,67
2019,00;"30";"52G7";482,60;0,00;15,53;70,43;112,47;64,23;106,06;33,05;19,49;43,36
2019,00;"30";"52G8";852,00;0,00;40,04;125,49;198,94;117,30;186,60;58,67;33,21;77,57
2019,00;"30";"52G9";852,00;85,18;82,63;197,69;288,36;163,40;244,50;77,96;43,71;93,54
2019,00;"30";"52H0";852,00;24,40;58,28;111,83;116,58;56,33;69,75;22,37;12,19;31,55
2019,00;"30";"53G8";838,10;400,24;20,79;90,96;153,55;92,73;132,87;43,82;24,55;65,43
2019,00;"30";"53G9";838,10;12,45;110,33;195,81;287,37;161,76;246,91;78,41;45,60;109,74
2019,00;"30";"53H0";838,10;184,90;141,31;228,42;226,18;107,77;134,68;42,91;27,09;82,90
2019,00;"30";"54G8";642,20;116,46;19,61;66,94;121,60;73,46;125,80;40,22;26,40;61,19
2019,00;"30";"54G9";824,20;35,55;37,97;111,87;181,45;107,98;175,77;56,90;34,84;80,12
2019,00;"30";"54H0";727,90;112,42;145,37;182,84;162,50;72,41;91,86;29,48;18,51;45,00
2019,00;"30";"55G9";625,60;222,37;153,97;149,37;183,31;95,78;145,30;44,70;26,55;60,12
2019,00;"30";"55H0";688,60;110,73;118,86;192,58;206,51;106,64;127,13;42,67;19,56;41,43
2019,00;"32";"47H3";536,20;905,21;14,55;178,51;831,08;412,77;253,34;104,59;35,92;5,97
2019,00;"32";"48H3";615,70;831,05;9,61;19,45;11,81;3,17;17,97;3,53;3,08;0,88
2019,00;"32";"48H4";835,10;766,88;45,21;210,44;565,52;207,57;105,45;34,37;3,99;0,65
2019,00;"32";"48H5";767,20;184,42;64,12;598,13;1369,39;635,96;343,17;110,82;14,56;0,59
2019,00;"32";"48H6";776,10;2450,31;117,40;546,31;1085,77;761,77;438,02;161,58;26,41;19,37
2019,00;"32";"48H7";851,40;1351,94;66,78;248,33;223,75;14,31;6,54;2,22;0,00;0,00
2019,00;"32";"49H5";306,90;780,24;27,80;46,85;15,24;3,36;20,24;3,27;2,04;3,27
2019,00;"32";"49H6";586,50;1213,57;8,33;17,01;3,78;1,80;3,81;1,39;0,00;1,39
2020,00;"21";"41G0";108,10;1,19;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"21";"41G1";946,80;79,60;8,99;0,64;0,34;0,23;0,05;0,30;0,00;0,00
2020,00;"21";"41G2";432,30;61,95;1,15;0,09;0,02;0,02;0,01;0,01;0,00;0,00
2020,00;"21";"42G1";884,20;119,03;7,34;0,04;0,06;0,06;0,02;0,09;0,00;0,00
2020,00;"21";"42G2";606,80;52,32;7,62;0,46;0,28;0,21;0,10;0,23;0,00;0,00
2020,00;"21";"43G1";699,00;344,20;37,94;1,97;1,05;1,45;0,19;1,20;0,00;0,00
2020,00;"21";"43G2";107,00;9,81;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"37G0";209,90;1,15;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"37G1";723,30;13,00;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"38G0";735,30;21,41;0,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"38G1";173,20;0,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"39F9";159,30;8,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"39G0";201,70;15,32;3,06;0,98;0,76;0,00;0,10;0,10;0,00;0,00
2020,00;"22";"39G1";250,00;5,77;0,39;2,46;1,23;0,00;0,21;0,21;0,00;0,00
2020,00;"22";"40F9";51,30;6,74;0,29;0,08;0,02;0,01;0,00;0,00;0,00;0,00
2020,00;"22";"40G0";538,10;90,90;25,93;21,38;5,59;2,57;0,84;0,32;0,07;0,00
2020,00;"22";"40G1";174,50;3,01;0,31;0,01;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"22";"41G0";173,10;11,47;1,05;0,03;0,03;0,00;0,00;0,00;0,00;0,00
2020,00;"23";"39G2";130,90;11,70;7,08;2,99;7,66;6,44;5,34;6,85;1,00;1,20
2020,00;"23";"40G2";164,00;12,58;9,29;7,50;5,21;3,46;3,12;1,25;0,94;0,30
2020,00;"23";"41G2";72,30;0,95;0,44;0,03;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"24";"37G2";192,40;4,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020,00;"24";"37G3";167,70;26,61;8,39;3,20;7,05;7,52;6,21;8,96;1,44;1,42
2020,00;"24";"37G4";875,10;7,43;21,74;9,34;20,83;20,59;17,81;24,35;4,00;4,08
2020,00;"24";"38G2";832,90;161,42;2,91;0,23;1,87;1,41;1,12;1,53;0,19;0,16
2020,00;"24";"38G3";865,70;91,04;21,62;6,96;18,00;18,95;14,86;21,20;3,31;3,08
2020,00;"24";"38G4";1034,80;2,61;42,60;27,77;54,42;48,70;47,60;55,44;13,52;10,94
2020,00;"24";"39G2";406,10;97,00;11,93;3,89;11,06;9,31;7,54;9,98;1,43;1,57
2020,00;"24";"39G3";765,00;113,20;26,31;12,13;22,31;21,06;19,53;24,95;4,08;4,22
2020,00;"24";"39G4";524,80;42,04;17,47;9,92;29,20;21,03;20,35;20,13;5,20;4,31
2020,00;"25";"37G5";642,20;15,92;42,81;18,83;64,68;49,24;13,04;27,35;1,15;2,44
2020,00;"25";"38G5";1035,70;6,37;34,79;18,59;60,88;42,54;15,08;29,41;2,25;5,75
2020,00;"25";"38G6";940,20;39,86;34,44;18,32;62,99;44,89;15,27;31,33;4,65;7,68
2020,00;"25";"38G7";471,70;0,29;1,36;0,89;2,98;1,96;0,80;1,59;0,32;0,50
2020,00;"25";"39G4";287,30;10,08;6,75;2,62;6,45;1,00;2,62;4,23;0,50;0,50
2020,00;"25";"39G5";979,00;10,12;21,85;48,64;76,88;26,59;16,31;27,72;4,03;0,00
2020,00;"25";"39G6";1026,00;6,67;59,39;31,75;110,36;69,48;21,76;34,69;1,22;2,74
2020,00;"25";"39G7";1026,00;42,75;37,24;23,06;66,72;44,87;17,01;33,42;5,41;9,21
2020,00;"25";"40G4";677,20;22,29;30,90;58,48;105,32;46,01;34,03;50,64;14,79;13,86
2020,00;"25";"40G5";1012,90;11,88;28,53;19,75;147,64;64,39;23,22;62,17;2,53;1,73
2020,00;"25";"40G6";1013,00;0,00;51,30;36,78;26,41;12,15;10,82;15,48;0,00;0,00
2020,00;"25";"40G7";1013,00;0,67;4,59;7,39;14,83;8,86;5,83;7,66;0,67;0,00
2020,00;"25";"41G6";764,40;12,99;308,68;487,13;872,54;298,63;460,49;209,63;0,00;3,70
2020,00;"25";"41G7";1000,00;0,00;63,47;104,12;131,07;229,15;250,17;446,02;31,74;9,87
2020,00;"26";"37G8";86,00;23,08;0,69;0,19;0,37;0,15;0,16;0,19;0,03;0,02
2020,00;"26";"37G9";151,60;8,71;9,89;3,99;11,40;5,82;6,67;4,98;1,51;0,67
2020,00;"26";"38G8";624,60;5,97;8,49;0,91;11,20;10,24;12,79;15,21;9,93;7,70
2020,00;"26";"38G9";918,20;11,84;76,64;31,41;146,53;113,67;213,75;250,53;89,18;89,61
